seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,cm_balance,profile_name,slot_prob_seg
68207,2026-04-13 05:49:08,2,2,2,goldSack,goldSack,goldSack,gold,1,true,90000000,11255822238801,101597,5,5,50,11,0,0,0,0,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,51,28,21,7,6,19,4,2,2,55,31,22,7,6,24,4,2,2,3,7,3,false,BIG,5,6,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68208,2026-04-13 05:49:09,3,6,2,attack,spins,goldSack,gold,1,false,5000000,11255827238801,101547,5,5,50,11,1,0,0,1,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""9124\/60000@m26""}",52,29,21,7,7,19,4,2,2,56,32,22,7,7,24,4,2,2,3,6,0,false,NORMAL,2,3,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68209,2026-04-13 05:49:09,5,5,5,shield,shield,shield,shield,3,true,50,11255827238801,101547,5,5,50,11,0,0,3,0,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,53,29,21,10,7,19,4,2,3,57,32,22,10,7,24,4,2,3,2,2,2,false,SMALL,-2,-1,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68210,2026-04-13 05:49:10,1,1,6,coin,coin,spins,gold,1,false,2500000,11255829738801,101497,5,5,50,11,0,0,0,1,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,54,29,21,10,8,19,4,2,3,58,32,22,10,8,24,4,2,3,6,5,1,false,MIN,-12,-9,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68211,2026-04-13 05:49:11,3,4,2,attack,steal,goldSack,gold,1,false,5000000,11255834738801,101447,5,5,50,11,1,1,0,0,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,55,30,22,10,8,19,4,2,3,59,33,23,10,8,24,4,2,3,3,4,0,false,NORMAL,0,3,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68212,2026-04-13 05:49:12,1,1,6,coin,coin,spins,gold,1,false,2500000,11255837238801,101397,5,5,50,11,0,0,0,1,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,56,30,22,10,9,19,4,2,3,60,33,23,10,9,24,4,2,3,6,5,1,false,MIN,-10,-7,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68213,2026-04-13 05:49:13,3,3,3,attack,attack,attack,attack,2,true,0,11255837238801,101347,5,5,50,11,3,0,0,0,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,57,33,22,10,9,19,5,2,3,61,36,23,10,9,24,5,2,3,0,0,0,false,MIN,-5,-2,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68214,2026-04-13 05:49:16,4,4,4,steal,steal,steal,steal,4,true,0,11256167238801,101297,5,5,50,11,0,3,0,0,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,58,33,25,10,9,19,5,3,3,62,36,26,10,9,24,5,3,3,4,4,4,false,MIN,-6,-5,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68215,2026-04-13 05:49:21,1,6,6,coin,spins,spins,gold,1,false,1250000,11257808488801,101247,5,5,50,11,0,0,0,2,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,59,33,25,10,11,19,5,3,3,63,36,26,10,11,24,5,3,3,6,6,5,false,BIG,4,3,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68216,2026-04-13 05:49:22,2,2,2,goldSack,goldSack,goldSack,gold,1,true,90000000,11257898488801,101197,5,5,50,11,0,0,0,0,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,60,33,25,10,11,19,5,3,3,64,36,26,10,11,24,5,3,3,7,3,3,false,BIG,7,6,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68217,2026-04-13 05:49:23,1,1,6,coin,coin,spins,gold,1,false,2500000,11257900988801,101147,5,5,50,11,0,0,0,1,0,88553,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,LongExtraDayReduced,,"{""slot_on_"":""9174\/60000@m26""}",61,33,25,10,12,19,5,3,3,65,36,26,10,12,24,5,3,3,6,1,1,false,SMALL,-2,-2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68218,2026-04-13 05:49:24,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,11257908488801,101097,5,5,50,11,0,0,0,0,1,88603,250000,76,50,35.4,bonus_bs15_gae1_no,107,700000,,,LongExtraDayReduced,"{""slot_on_"":""9224\/60000@m26""}",62,33,25,10,12,20,5,3,3,66,36,26,10,12,25,5,3,3,3,3,8,false,BIG,4,4,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68219,2026-04-13 05:49:25,1,1,6,coin,coin,spins,gold,1,false,2500000,11257910988801,101047,5,5,50,11,0,0,0,1,0,88603,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""9274\/60000@m26""}",63,33,25,10,13,20,5,3,3,67,36,26,10,13,25,5,3,3,6,1,5,false,BIG,4,3,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68220,2026-04-13 05:49:26,1,1,1,coin,coin,coin,gold,1,true,12500000,11257923488801,100997,5,5,50,11,0,0,0,0,0,88603,250000,76,0,35.4,bonus_bs15_gae1_no,107,700000,,,,,64,33,25,10,13,20,5,3,3,68,36,26,10,13,25,5,3,3,5,1,1,false,MIN,-7,-4,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68221,2026-04-13 05:49:28,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,11257930988801,100947,5,5,50,11,0,0,0,0,1,88653,250000,76,50,35.5,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""9324\/60000@m26""}",65,33,25,10,13,21,5,3,3,69,36,26,10,13,26,5,3,3,3,3,8,false,NORMAL,1,4,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68222,2026-04-13 05:49:29,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,11257938488801,100897,5,5,50,11,0,0,0,0,1,88703,250000,76,50,35.5,bonus_bs15_gae1_no,107,700000,,,,,66,33,25,10,13,22,5,3,3,70,36,26,10,13,27,5,3,3,3,3,8,false,BIG,5,6,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68223,2026-04-13 05:49:30,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,11257945988801,100847,5,5,50,11,0,0,0,0,1,88753,250000,76,50,35.5,bonus_bs15_gae1_no,107,700000,,,,,67,33,25,10,13,23,5,3,3,71,36,26,10,13,28,5,3,3,3,7,8,false,BIG,7,8,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68224,2026-04-13 05:49:31,30,30,1,accumulation,accumulation,coin,gold,1,false,1250000,11257947238801,100797,5,5,50,11,0,0,0,0,2,88853,250000,76,100,35.5,bonus_bs15_gae1_no,107,700000,,,,,68,33,25,10,13,25,5,3,3,72,36,26,10,13,30,5,3,3,1,8,8,false,NORMAL,2,3,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68225,2026-04-13 05:49:33,3,3,3,attack,attack,attack,attack,2,true,0,11257947238801,100747,5,5,50,11,3,0,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,LongExtraDayReduced,,"{""slot_on_"":""9424\/60000@m26""}",69,36,25,10,13,25,6,3,3,73,39,26,10,13,30,6,3,3,0,0,0,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68226,2026-04-13 05:49:37,3,6,2,attack,spins,goldSack,gold,1,false,5000000,11258282238801,100697,5,5,50,11,1,0,0,1,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,70,37,25,10,14,25,6,3,3,74,40,26,10,14,30,6,3,3,3,6,0,false,NORMAL,3,3,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68227,2026-04-13 05:49:37,1,6,6,coin,spins,spins,gold,1,false,1250000,11258283488801,100647,5,5,50,11,0,0,0,2,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,71,37,25,10,16,25,6,3,3,75,40,26,10,16,30,6,3,3,6,6,5,false,NORMAL,2,2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68228,2026-04-13 05:49:38,3,4,2,attack,steal,goldSack,gold,1,false,5000000,11258288488801,100597,5,5,50,11,1,1,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""9474\/60000@m26""}",72,38,26,10,16,25,6,3,3,76,41,27,10,16,30,6,3,3,3,4,0,false,NORMAL,3,3,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68229,2026-04-13 05:49:39,1,1,4,coin,coin,steal,gold,1,false,2500000,11258290988801,100547,5,5,50,11,0,1,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,73,38,27,10,16,25,6,3,3,77,41,28,10,16,30,6,3,3,4,5,1,false,MIN,-9,-6,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68230,2026-04-13 05:49:40,4,4,4,steal,steal,steal,steal,4,true,0,11258290988801,100497,5,5,50,11,0,3,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""9524\/60000@m26""}",74,38,30,10,16,25,6,4,3,78,41,31,10,16,30,6,4,3,4,4,4,false,MIN,-7,-4,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68231,2026-04-13 05:49:45,1,1,1,coin,coin,coin,gold,1,true,12500000,11265518488801,100447,5,5,50,11,0,0,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,75,38,30,10,16,25,6,4,3,79,41,31,10,16,30,6,4,3,1,5,1,false,MIN,-7,-6,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68232,2026-04-13 05:49:46,3,1,1,attack,coin,coin,gold,1,false,2500000,11265520988801,100397,5,5,50,11,1,0,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,76,39,30,10,16,25,6,4,3,80,42,31,10,16,30,6,4,3,5,1,0,false,SMALL,-1,0,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68233,2026-04-13 05:49:46,3,6,2,attack,spins,goldSack,gold,1,false,5000000,11265525988801,100347,5,5,50,11,1,0,0,1,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,77,40,30,10,17,25,6,4,3,81,43,31,10,17,30,6,4,3,3,6,0,false,BIG,4,3,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68234,2026-04-13 05:49:48,1,1,1,coin,coin,coin,gold,1,true,12500000,11265538488801,100297,5,5,50,11,0,0,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,78,40,30,10,17,25,6,4,3,82,43,31,10,17,30,6,4,3,5,1,1,false,MIN,-5,-4,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68235,2026-04-13 05:49:49,2,2,2,goldSack,goldSack,goldSack,gold,1,true,90000000,11265628488801,100247,5,5,50,11,0,0,0,0,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,79,40,30,10,17,25,6,4,3,83,43,31,10,17,30,6,4,3,3,3,7,false,SMALL,-1,0,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68236,2026-04-13 05:49:50,3,6,2,attack,spins,goldSack,gold,1,false,5000000,11265633488801,100197,5,5,50,11,1,0,0,1,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,80,41,30,10,18,25,6,4,3,84,44,31,10,18,30,6,4,3,7,6,0,false,MIN,-3,-2,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68237,2026-04-13 05:49:51,1,4,6,coin,steal,spins,gold,1,false,1250000,11265634738801,100147,5,5,50,11,0,1,0,1,0,88853,250000,76,0,35.5,bonus_bs15_gae1_no,107,700000,,,,,81,41,31,10,19,25,6,4,3,85,44,32,10,19,30,6,4,3,6,4,1,false,MIN,-6,-3,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68238,2026-04-13 05:49:52,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,11265634738801,100097,5,5,50,11,0,0,0,0,3,89353,250000,76,500,35.7,bonus_bs15_gae1_no,107,700000,,,,,82,41,31,10,19,28,6,4,3,86,44,32,10,19,33,6,4,3,8,8,8,true,SMALL,-2,1,-3,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68239,2026-04-13 05:49:54,30,30,1,accumulation,accumulation,coin,gold,1,false,1250000,11265635988801,100047,5,5,50,11,0,0,0,0,2,89453,250000,76,100,35.8,bonus_bs15_gae1_no,107,700000,,,,,1,0,0,0,0,2,0,0,0,87,44,32,10,19,35,6,4,3,1,8,8,false,NORMAL,0,1,-1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68240,2026-04-13 05:49:55,3,3,3,attack,attack,attack,attack,2,true,0,11265635988801,99997,5,5,50,11,3,0,0,0,0,89453,250000,76,0,35.8,bonus_bs15_gae1_no,107,700000,,,,,2,3,0,0,0,2,1,0,0,88,47,32,10,19,35,7,4,3,0,0,0,false,SMALL,-2,-2,0,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
68241,2026-04-13 05:50:56,30,2,2,accumulation,goldSack,goldSack,gold,1,false,300000,11267611288801,102895,5,5,2,11,0,0,0,0,1,89455,250000,76,2,35.8,bonus_bs15_gae1_no,107,700000,LongExtraDayReduced,,,"{""slot_on_"":""9526\/60000@m26""}",3,3,0,0,0,3,1,0,0,89,47,32,10,19,36,7,4,3,3,3,8,false,BIG,5,4,1,V2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
