seq,timestamp,r1,r2,r3,reel_1,reel_2,reel_3,spin_result,reward_code,is_triple,coins_won,coins,spins_remaining,shields,max_shields,bet_multiplier,bet_level,atk_count,stl_count,shd_count,spn_count,acc_count,accum_current,accum_total,accum_mission,accum_delta,accum_pct,gae_segment,gae_last_mission,gae_grand_prize,slot2_r1,slot2_r2,slot2_r3,event_bars,sa_spins,sa_atk,sa_stl,sa_shd,sa_spn,sa_acc,sa_3x_atk,sa_3x_stl,sa_3x_shd,ss_spins,ss_atk,ss_stl,ss_shd,ss_spn,ss_acc,ss_3x_atk,ss_3x_stl,ss_3x_shd,r1_idx,r2_idx,r3_idx,is_valuable,strategy_tier,strategy_score,l1_score,l2_score,scorer_cfg,full_strip1,full_strip2,full_strip3,repl_map1,repl_map2,repl_map3,cm_balance,profile_name,slot_prob_seg
70574,2026-04-14 08:14:37,30,2,2,accumulation,goldSack,goldSack,gold,1,false,150000,656530961681,95362,5,5,1,10,0,0,0,0,1,12019,20000,42,1,60.1,bonus_as10_gae1_no,107,700000,,,,,83,40,29,20,25,20,6,2,4,48,17,13,10,13,14,1,1,2,7,7,8,false,MAX,12,10,2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70575,2026-04-14 08:14:45,30,2,2,accumulation,goldSack,goldSack,gold,1,false,60000000,656590961681,94962,5,5,400,10,0,0,0,0,1,12419,20000,42,400,62.1,bonus_as10_gae1_no,107,700000,,,,"{""c8bff241"":""18\/2700@m4""}",84,40,29,20,25,21,6,2,4,49,17,13,10,13,15,1,1,2,7,7,8,false,MAX,13,11,2,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70576,2026-04-14 08:14:48,3,3,2,attack,attack,goldSack,gold,1,false,150000000,656740961681,94462,5,5,1500,10,2,0,0,0,0,12419,20000,42,0,62.1,bonus_as10_gae1_no,107,700000,,,,,85,42,29,20,25,21,6,2,4,50,19,13,10,13,15,1,1,2,3,0,0,false,NORMAL,3,1,2,V2,3,1,5,3,3,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70577,2026-04-14 08:14:50,30,2,2,accumulation,goldSack,goldSack,gold,1,false,225000000,656965961681,92962,5,5,1500,10,0,0,0,0,1,13919,20000,42,1500,69.6,bonus_as10_gae1_no,107,700000,,,,,86,42,29,20,25,22,6,2,4,51,19,13,10,13,16,1,1,2,7,7,8,false,MAX,11,8,3,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70578,2026-04-14 08:14:51,30,30,3,accumulation,accumulation,attack,gold,6,false,0,656965961681,91462,5,5,1500,10,1,0,0,0,2,16919,20000,42,3000,84.6,bonus_as10_gae1_no,107,700000,,,,,87,43,29,20,25,24,6,2,4,52,20,13,10,13,18,1,1,2,0,8,8,false,BIG,6,2,4,V2,3,1,5,30,30,3,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70579,2026-04-14 08:14:54,4,4,4,steal,steal,steal,steal,4,true,0,656965961681,89962,5,5,1500,10,0,3,0,0,0,16919,20000,42,0,84.6,bonus_as10_gae1_no,107,700000,,,,,88,43,32,20,25,24,6,3,4,53,20,16,10,13,18,1,2,2,4,4,4,false,NORMAL,0,-5,5,V2,3,1,5,4,4,4,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70580,2026-04-14 08:15:04,30,2,2,accumulation,goldSack,goldSack,gold,1,false,7500000,833798461681,90712,5,5,50,10,0,0,0,0,1,16969,20000,42,50,84.8,bonus_as10_gae1_no,107,700000,,,,"{""68171e9b"":""320\/5300@m8""}",89,43,32,20,25,25,6,3,4,54,20,16,10,13,19,1,2,2,7,3,8,false,MAX,13,7,6,V2,3,1,5,30,2,2,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70581,2026-04-14 08:15:07,30,30,30,accumulation,accumulation,accumulation,gold,10,true,0,833798461681,89212,5,5,1500,10,0,0,0,0,3,10544,30000,47,0,35.1,bonus_as10_gae1_no,107,700000,,,,,90,43,32,20,25,28,6,3,4,55,20,16,10,13,22,1,2,2,8,8,8,true,BIG,6,3,3,V2,3,1,5,30,30,30,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70582,2026-04-14 08:15:15,30,30,1,accumulation,accumulation,coin,gold,1,false,25000,834798486681,133211,5,5,1,10,0,0,0,0,2,10546,30000,47,2,35.2,bonus_as10_gae1_no,107,700000,,,,,1,0,0,0,0,2,0,0,0,56,20,16,10,13,24,1,2,2,1,8,8,false,BIG,5,2,3,V2,3,1,5,30,30,1,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
70583,2026-04-14 08:15:16,3,1,5,attack,coin,shield,gold,1,false,25000,834798511681,133210,5,5,1,10,1,0,1,0,0,10546,30000,47,0,35.2,bonus_as10_gae1_no,107,700000,,,,,2,1,0,1,0,2,0,0,0,57,21,16,11,13,24,1,2,2,2,1,0,false,NORMAL,2,-1,3,V2,3,1,5,3,1,5,0,3_5_fbios_PABUnityIAPiOSDefensiveBase,segment_tag_core_slot_prob_nu_29_06_var_a
